census_chapter,census_table,census_row,census_column,sector_desc,short_desc,commodity_desc,agg_level_desc,state_fips_code,state_alpha,state_name,county_code,county_name,domaincat_desc,value
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,21,KY,KENTUCKY,,,,113
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,22,LA,LOUISIANA,,,,"9,314"
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,23,ME,MAINE,,,,9
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,24,MD,MARYLAND,,,,141
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,25,MA,MASSACHUSETTS,,,,37
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,26,MI,MICHIGAN,,,,(D)
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,27,MN,MINNESOTA,,,,33
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,28,MS,MISSISSIPPI,,,,"29,150"
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,29,MO,MISSOURI,,,,(D)
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,30,MT,MONTANA,,,,1
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,31,NE,NEBRASKA,,,,8
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,32,NV,NEVADA,,,,(D)
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,33,NH,NEW HAMPSHIRE,,,,3
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,34,NJ,NEW JERSEY,,,,"1,101"
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,35,NM,NEW MEXICO,,,,5
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,36,NY,NEW YORK,,,,57
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,37,NC,NORTH CAROLINA,,,,"92,495"
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,38,ND,NORTH DAKOTA,,,,1
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,39,OH,OHIO,,,,39
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,40,OK,OKLAHOMA,,,,957
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,41,OR,OREGON,,,,(D)
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,42,PA,PENNSYLVANIA,,,,151
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,44,RI,RHODE ISLAND,,,,2
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,45,SC,SOUTH CAROLINA,,,,"1,300"
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,46,SD,SOUTH DAKOTA,,,,2
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,47,TN,TENNESSEE,,,,224
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,48,TX,TEXAS,,,,622
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,49,UT,UTAH,,,,1
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,50,VT,VERMONT,,,,31
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,51,VA,VIRGINIA,,,,286
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,53,WA,WASHINGTON,,,,4
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,54,WV,WEST VIRGINIA,,,,15
1,1,126,1,CROPS,SWEET POTATOES - ACRES HARVESTED,SWEET POTATOES,STATE,55,WI,WISCONSIN,,,,335
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,NATIONAL,99,US,US TOTAL,,,,"111,955"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,1,AL,ALABAMA,,,,"1,684"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,2,AK,ALASKA,,,,44
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,4,AZ,ARIZONA,,,,984
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,5,AR,ARKANSAS,,,,752
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,6,CA,CALIFORNIA,,,,"37,327"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,8,CO,COLORADO,,,,939
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,9,CT,CONNECTICUT,,,,439
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,10,DE,DELAWARE,,,,33
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,12,FL,FLORIDA,,,,"6,770"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,13,GA,GEORGIA,,,,"4,107"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,15,HI,HAWAII,,,,"3,901"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,16,ID,IDAHO,,,,576
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,17,IL,ILLINOIS,,,,992
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,18,IN,INDIANA,,,,815
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,19,IA,IOWA,,,,888
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,20,KS,KANSAS,,,,510
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,21,KY,KENTUCKY,,,,"1,205"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,22,LA,LOUISIANA,,,,"1,093"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,23,ME,MAINE,,,,580
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,24,MD,MARYLAND,,,,450
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,25,MA,MASSACHUSETTS,,,,614
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,26,MI,MICHIGAN,,,,"2,552"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,27,MN,MINNESOTA,,,,"1,061"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,28,MS,MISSISSIPPI,,,,851
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,29,MO,MISSOURI,,,,"1,359"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,30,MT,MONTANA,,,,486
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,31,NE,NEBRASKA,,,,336
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,32,NV,NEVADA,,,,106
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,33,NH,NEW HAMPSHIRE,,,,306
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,34,NJ,NEW JERSEY,,,,752
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,35,NM,NEW MEXICO,,,,"3,190"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,36,NY,NEW YORK,,,,"2,666"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,37,NC,NORTH CAROLINA,,,,"1,789"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,38,ND,NORTH DAKOTA,,,,78
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,39,OH,OHIO,,,,"1,801"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,40,OK,OKLAHOMA,,,,"2,550"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,41,OR,OREGON,,,,"4,679"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,42,PA,PENNSYLVANIA,,,,"2,412"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,44,RI,RHODE ISLAND,,,,94
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,45,SC,SOUTH CAROLINA,,,,"1,123"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,46,SD,SOUTH DAKOTA,,,,146
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,47,TN,TENNESSEE,,,,"1,340"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,48,TX,TEXAS,,,,"7,598"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,49,UT,UTAH,,,,654
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,50,VT,VERMONT,,,,461
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,51,VA,VIRGINIA,,,,"1,537"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,53,WA,WASHINGTON,,,,"4,803"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,54,WV,WEST VIRGINIA,,,,902
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,55,WI,WISCONSIN,,,,"1,552"
1,1,127,1,CROPS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,ORCHARDS,STATE,56,WY,WYOMING,,,,68
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,NATIONAL,99,US,US TOTAL,,,,"5,665,600"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,1,AL,ALABAMA,,,,"15,002"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,2,AK,ALASKA,,,,22
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,4,AZ,ARIZONA,,,,"53,518"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,5,AR,ARKANSAS,,,,"17,938"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,6,CA,CALIFORNIA,,,,"3,636,336"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,8,CO,COLORADO,,,,"6,178"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,9,CT,CONNECTICUT,,,,"3,141"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,10,DE,DELAWARE,,,,569
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,12,FL,FLORIDA,,,,"502,886"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,13,GA,GEORGIA,,,,"182,259"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,15,HI,HAWAII,,,,"38,872"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,16,ID,IDAHO,,,,"5,708"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,17,IL,ILLINOIS,,,,"5,564"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,18,IN,INDIANA,,,,"3,240"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,19,IA,IOWA,,,,"2,761"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,20,KS,KANSAS,,,,"4,170"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,21,KY,KENTUCKY,,,,"3,342"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,22,LA,LOUISIANA,,,,"15,583"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,23,ME,MAINE,,,,"2,941"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,24,MD,MARYLAND,,,,"4,247"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,25,MA,MASSACHUSETTS,,,,"4,704"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,26,MI,MICHIGAN,,,,"98,220"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,27,MN,MINNESOTA,,,,"4,767"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,28,MS,MISSISSIPPI,,,,"7,343"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,29,MO,MISSOURI,,,,"14,739"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,30,MT,MONTANA,,,,"1,238"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,31,NE,NEBRASKA,,,,"1,150"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,32,NV,NEVADA,,,,414
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,33,NH,NEW HAMPSHIRE,,,,"1,703"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,34,NJ,NEW JERSEY,,,,"8,825"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,35,NM,NEW MEXICO,,,,"54,397"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,36,NY,NEW YORK,,,,"89,763"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,37,NC,NORTH CAROLINA,,,,"12,104"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,38,ND,NORTH DAKOTA,,,,124
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,39,OH,OHIO,,,,"8,984"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,40,OK,OKLAHOMA,,,,"98,716"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,41,OR,OREGON,,,,"133,377"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,42,PA,PENNSYLVANIA,,,,"43,509"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,44,RI,RHODE ISLAND,,,,381
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,45,SC,SOUTH CAROLINA,,,,"22,410"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,46,SD,SOUTH DAKOTA,,,,476
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,47,TN,TENNESSEE,,,,"4,233"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,48,TX,TEXAS,,,,"176,837"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,49,UT,UTAH,,,,"8,566"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,50,VT,VERMONT,,,,"2,803"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,51,VA,VIRGINIA,,,,"18,396"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,53,WA,WASHINGTON,,,,"328,112"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,54,WV,WEST VIRGINIA,,,,"6,570"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,55,WI,WISCONSIN,,,,"8,362"
1,1,128,1,CROPS,ORCHARDS - ACRES BEARING & NON-BEARING,ORCHARDS,STATE,56,WY,WYOMING,,,,99
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,19,IA,IOWA,,,,"1,174,462,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,20,KS,KANSAS,,,,"852,544,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,21,KY,KENTUCKY,,,,"221,587,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,22,LA,LOUISIANA,,,,"281,742,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,23,ME,MAINE,,,,"21,020,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,24,MD,MARYLAND,,,,"77,601,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,25,MA,MASSACHUSETTS,,,,"13,658,000"
1,1,71,1,CROPS,"WHEAT, SPRING, DURUM - ACRES HARVESTED",WHEAT,STATE,35,NM,NEW MEXICO,,,,"2,450"
1,1,71,1,CROPS,"WHEAT, SPRING, DURUM - ACRES HARVESTED",WHEAT,STATE,36,NY,NEW YORK,,,,61
1,1,71,1,CROPS,"WHEAT, SPRING, DURUM - ACRES HARVESTED",WHEAT,STATE,38,ND,NORTH DAKOTA,,,,"1,243,994"
1,1,71,1,CROPS,"WHEAT, SPRING, DURUM - ACRES HARVESTED",WHEAT,STATE,41,OR,OREGON,,,,3
1,1,71,1,CROPS,"WHEAT, SPRING, DURUM - ACRES HARVESTED",WHEAT,STATE,46,SD,SOUTH DAKOTA,,,,"5,820"
1,1,71,1,CROPS,"WHEAT, SPRING, DURUM - ACRES HARVESTED",WHEAT,STATE,53,WA,WASHINGTON,,,,(D)
1,1,71,1,CROPS,"WHEAT, SPRING, DURUM - ACRES HARVESTED",WHEAT,STATE,55,WI,WISCONSIN,,,,(D)
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,NATIONAL,99,US,US TOTAL,,,,"63,273,647"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,4,AZ,ARIZONA,,,,(D)
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,6,CA,CALIFORNIA,,,,"4,115,938"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,8,CO,COLORADO,,,,"138,089"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,16,ID,IDAHO,,,,"1,914,309"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,27,MN,MINNESOTA,,,,"85,479"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,30,MT,MONTANA,,,,"14,001,558"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,32,NV,NEVADA,,,,(D)
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,35,NM,NEW MEXICO,,,,"67,632"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,36,NY,NEW YORK,,,,"3,475"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,38,ND,NORTH DAKOTA,,,,"33,439,749"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,41,OR,OREGON,,,,300
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,46,SD,SOUTH DAKOTA,,,,"113,632"
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,53,WA,WASHINGTON,,,,(D)
1,1,72,1,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",WHEAT,STATE,55,WI,WISCONSIN,,,,(D)
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,NATIONAL,99,US,US TOTAL,,,,"20,076"
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,2,AK,ALASKA,,,,4
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,4,AZ,ARIZONA,,,,1
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,6,CA,CALIFORNIA,,,,88
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,8,CO,COLORADO,,,,70
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,16,ID,IDAHO,,,,"1,301"
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,19,IA,IOWA,,,,9
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,25,MA,MASSACHUSETTS,,,,1
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,26,MI,MICHIGAN,,,,14
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,27,MN,MINNESOTA,,,,"4,130"
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,30,MT,MONTANA,,,,"2,937"
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,31,NE,NEBRASKA,,,,16
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,32,NV,NEVADA,,,,26
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,35,NM,NEW MEXICO,,,,6
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,36,NY,NEW YORK,,,,46
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,37,NC,NORTH CAROLINA,,,,3
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,38,ND,NORTH DAKOTA,,,,"7,259"
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,40,OK,OKLAHOMA,,,,2
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,41,OR,OREGON,,,,392
1,1,73,1,CROPS,"WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED",WHEAT,STATE,42,PA,PENNSYLVANIA,,,,176
